@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}
@data
-36.7,-41.1,64,14,4,24.1,100.07,-42,1
-36.6,-40.8,65,13,7,24.1,100,-45,1
-28.2,-32.4,67,14,15,24.1,99.14,-39,3
-27.2,-31.4,67,14,11,24.1,98.87,-36,3
-28.8,-32.8,68,8,6,24.1,98.37,-35,1
-28.5,-32.5,68,8,6,24.1,98.37,-35,1
-27.9,-32,68,8,9,24.1,98.34,-36,1
-30.9,-35.1,67,31,7,24.1,98.27,-38,1
-31.2,-35.5,66,30,15,24.1,98.3,-43,1
-31.7,-35.8,67,32,19,24.1,98.35,-45,1
-31.6,-35.6,68,32,19,24.1,98.37,-45,1
-32.2,-36.5,66,31,19,24.1,98.4,-46,1
-32.3,-36.6,66,31,11,24.1,98.45,-42,1
-32.4,-36.6,66,32,22,24.1,98.49,-47,1
-32.3,-36.8,64,31,15,24.1,98.53,-44,1
-32.2,-36.6,65,30,15,24.1,98.57,-44,1
-32.8,-37.1,65,30,13,24.1,98.6,-44,1
-33,-37.5,64,31,11,24.1,98.63,-43,1
-33.9,-38.4,64,31,11,24.1,98.67,-44,1
-33.5,-37.8,65,32,15,24.1,98.76,-46,1
-32.9,-37.3,65,33,11,24.1,98.85,-43,1
-32.3,-36.8,64,32,9,24.1,98.91,-41,1
-31.7,-35.8,67,32,15,24.1,98.97,-44,1
-31.4,-35.9,64,33,13,24.1,98.99,-42,1
-36.8,-40.8,66,7,9,24.1,99.12,-47,1
-37,-40.9,67,7,7,24.1,99.11,-45,1
-37,-41.2,65,7,9,24.1,99.14,-47,1
-37.6,-41.6,66,6,6,24.1,99.15,-45,1
-37.5,-41.6,65,7,11,24.1,99.14,-49,1
-37.2,-41.3,66,7,9,24.1,99.11,-47,1
-37,-41.4,64,8,7,24.1,99.15,-45,1
-37.4,-41.6,65,8,7,24.1,99.16,-46,1
-36.8,-41,65,9,7,24.1,99.15,-45,1
-36.7,-40.8,66,8,13,24.1,99.14,-49,1
-36,-40.2,65,9,9,24.1,99.16,-46,1
-32.6,-37.1,64,5,7,24.1,99.09,-40,1
-33.1,-37.4,65,6,13,24.1,99.1,-44,1
-32.9,-37.2,65,6,6,24.1,99.15,-40,1
-2.8,-3.6,94,1,9,6.4,96.93,-6,2
-2.1,-3,94,35,15,9.7,96.65,-7,2
-2,-3.3,91,34,9,9.7,96.62,-5,2
-2,-3.2,91,35,13,9.7,96.54,-6,2
-3.3,-4.5,91,13,4,9.7,95,-5,2
-18,-21.1,77,12,7,24.1,98.74,-23,3
-17.8,-21.2,75,11,7,24.1,98.69,-23,3
-19.2,-23.7,68,12,6,24.1,98.71,-24,3
-17.3,-20.9,73,12,9,24.1,98.67,-24,3
-31.4,-37.2,57,25,22,19.3,99.51,-45,3
-31.5,-37.1,58,24,20,24.1,99.45,-45,3
-32.1,-37.6,58,24,19,24.1,99.41,-45,3
-31.6,-36.8,60,22,19,24.1,99.38,-45,3
-30.8,-36.5,57,24,20,24.1,99.34,-44,3
-29.7,-35,60,23,15,14.5,99.24,-41,3
-28.7,-34.2,59,24,20,9.7,99.13,-41,3
-27.9,-33.9,56,24,20,24.1,99.05,-40,3
-27.3,-33.2,57,24,15,9.7,98.98,-38,3
-22.9,-27.5,66,31,24,24.1,98.31,-35,1
-25.1,-29.9,64,33,22,24.1,98.58,-37,3
-25.4,-30.6,62,33,24,24.1,98.64,-38,3
-25.6,-31.3,59,34,22,24.1,98.69,-38,3
-25.9,-31.8,58,32,20,24.1,98.73,-38,3
-25.5,-31.2,59,29,15,24.1,98.78,-36,3
-25.6,-31.2,59,29,7,24.1,98.84,-32,3
-20.3,-24.4,70,26,7,24.1,99.15,-26,3
-19.2,-22.4,76,27,7,24.1,99.23,-25,3
-17.4,-21.8,69,31,20,24.1,99.32,-27,1
-18.4,-22.7,69,30,19,24.1,99.41,-28,1
-20,-24.2,69,33,19,24.1,99.47,-30,1
-17.9,-22.1,70,32,15,24.1,99.44,-26,3
-34.1,-39.1,61,12,4,24.1,100.4,-39,1
-34.1,-39,61,16,6,24.1,100.34,-41,1
-12.5,-14.9,82,31,30,24.1,100.64,-23,1
-16.3,-18.8,81,30,11,24.1,100.71,-23,1
-16.5,-19,81,30,7,24.1,100.7,-22,1
-15.3,-18.8,75,32,17,24.1,100.51,-24,1
-0.6,-1.2,96,34,32,9.7,99.4,-7,2
-13.7,-16.3,81,21,7,24.1,100.8,-18,1
-16.1,-18.5,82,17,2,24.1,100.83,-18,1
-16.7,-19.2,81,18,7,24.1,100.81,-22,1
-17.5,-19.5,84,16,7,24.1,100.81,-23,1
-9.9,-11.9,85,20,32,24.1,98.39,-20,1
-10.4,-12.9,82,20,33,24.1,98.52,-20,1
-10.3,-12,87,20,33,24.1,98.59,-20,1
-9.7,-11.3,88,21,24,24.1,98.64,-18,1
-9,-12.1,78,21,17,24.1,98.67,-16,1
-8.5,-11.1,81,17,11,24.1,98.82,-14,1
-10.4,-12.9,82,15,15,24.1,98.82,-17,1
-10.7,-13.3,81,12,11,24.1,98.86,-16,1
-12.4,-14.8,82,14,15,24.1,98.84,-20,1
-11.6,-14.8,77,16,15,24.1,98.88,-19,1
-12.7,-15.6,79,15,7,24.1,98.89,-17,1
-12,-15.8,73,17,22,24.1,98.89,-21,1
-12.9,-15.9,78,16,13,24.1,98.92,-20,1
-12.8,-16.3,75,17,6,24.1,98.91,-17,1
-17.3,-21.3,71,18,7,24.1,99.04,-23,1
-17.8,-21.2,75,18,4,24.1,99.09,-21,1
-19.4,-23.1,72,18,13,24.1,99.15,-28,1
-18.4,-21.9,74,20,9,24.1,99.22,-25,1
-20.3,-23.3,77,19,7,24.1,99.3,-26,1
-20.1,-23.9,72,19,9,24.1,99.39,-27,1
-18.5,-21.3,79,19,11,24.1,99.43,-26,1
-16.9,-20.8,72,19,4,24.1,99.51,-20,1
-16,-20.3,69,19,9,24.1,99.6,-22,1
-15.2,-19.9,67,21,7,24.1,99.69,-20,1
-1,-1.4,97,5,22,6.4,99.37,-7,2
-2.8,-3.7,94,12,15,24.1,99.73,-8,1
-5.4,-6.1,95,5,9,4.8,99.96,-9,2
-3.5,-4,96,33,9,3.2,99.99,-7,2
-2,-2.3,98,35,19,3.2,100,-8,2
-1.4,-1.6,99,35,24,1.2,99.92,-8,2
-1.5,-1.7,99,34,32,2.8,99.84,-9,2
-1.2,-1.6,97,34,33,4,99.77,-8,2
-1.2,-1.4,99,33,37,8,99.63,-9,2
-32.2,-37,62,33,15,24.1,99.49,-44,1
-32.2,-37,62,33,15,24.1,99.55,-44,1
-31.9,-36.5,64,34,9,24.1,99.58,-41,1
-32.2,-36.9,63,32,15,24.1,99.62,-44,1
-32.9,-37.4,64,33,11,24.1,99.68,-43,1
-33.4,-38,63,32,9,24.1,99.71,-43,1
-34,-38.6,63,32,9,24.1,99.72,-43,1
-34.7,-39.2,64,32,9,24.1,99.73,-44,1
-35.6,-40.1,63,31,7,24.1,99.75,-44,1
-36,-40.5,63,31,9,24.1,99.78,-46,1
-36.5,-40.7,65,30,9,24.1,99.79,-46,1
-36.4,-40.7,64,31,7,24.1,99.8,-45,1
-29.1,-33.8,64,13,9,24.1,100.06,-38,1
-22.2,-27.7,61,7,4,24.1,99.21,-26,3
-21,-26.3,62,2,6,24.1,99.25,-26,1
-20.6,-26.1,61,34,9,24.1,99.28,-27,1
-21.6,-26.9,62,32,13,24.1,99.31,-30,1
-22.4,-27.7,62,33,15,24.1,99.37,-32,1
-23.5,-28.8,62,32,15,24.1,99.43,-33,1
-32.2,-37.4,60,32,22,1.6,100.05,-46,3
-32.7,-37.8,60,32,22,1.6,100.05,-47,3
-33.1,-38,61,33,24,2.4,100.06,-48,3
-33.2,-38.2,61,32,22,4,100.06,-48,3
-32.9,-38.1,60,31,24,4,100.05,-48,3
-32.9,-38.1,60,31,22,4.8,100.04,-47,3
-32.7,-38.4,57,32,19,9.7,100.05,-46,3
-32.9,-38.4,58,32,19,9.7,100.07,-46,3
-33,-38.7,57,33,20,24.1,100.1,-47,3
-34.8,-39.8,60,31,15,24.1,100.35,-47,1
-34.6,-39.6,60,31,19,24.1,100.36,-49,3
-34.6,-39.5,61,30,17,24.1,100.41,-48,3
-33.6,-38.2,63,30,20,24.1,100.42,-48,3
-33.1,-38.2,60,31,22,16.1,100.43,-48,3
-32.6,-37.3,63,32,19,16.1,100.36,-46,3
-32.4,-37.3,62,29,20,19.3,100.31,-46,3
-31.8,-37.2,59,30,19,24.1,100.29,-45,3
-31.7,-36.6,62,29,19,24.1,100.31,-45,3
-31.6,-37,59,30,24,24.1,100.31,-46,3
-33.6,-38.6,61,28,11,24.1,100.13,-44,3
-34,-39.3,59,27,11,24.1,100.13,-44,3
-32.6,-36.9,65,31,9,24.1,100.19,-42,3
-30.7,-35.3,64,34,13,24.1,100.12,-41,3
-29.6,-34.8,61,26,7,24.1,100.05,-37,3
-29.2,-34.1,63,27,20,24.1,100.02,-42,3
-28.2,-32.9,64,28,19,24.1,99.97,-41,3
-27.5,-32.2,64,28,11,24.1,99.91,-37,1
-26.4,-31.2,64,32,15,24.1,99.84,-37,1
-26.9,-31.7,64,29,15,24.1,99.89,-38,1
-8.3,-11.2,80,31,15,24.1,98.95,-15,1
-10.5,-12.2,87,20,11,24.1,98.93,-16,1
-9.5,-11.1,88,21,19,24.1,98.87,-17,1
-7.6,-10,83,21,15,24.1,98.8,-14,1
-9.4,-17.6,51,33,19,24.1,96.94,-17,1
-12.8,-21.1,50,3,22,24.1,97.79,-22,1
-24.7,-28.3,72,20,13,24.1,100,-34,3
-23.8,-27.7,70,20,6,24.1,99.97,-29,3
-27.5,-30.9,73,32,15,24.1,100.75,-38,1
-27.9,-31.7,70,32,15,24.1,100.83,-39,1
-29.5,-33.7,67,28,7,24.1,100.91,-37,1
-27.2,-31.3,68,32,15,24.1,101.01,-38,1
-27.2,-31.2,69,29,17,24.1,101.1,-39,1
-26.6,-30.3,71,28,13,24.1,101.1,-36,1
-26.2,-30.2,69,32,19,24.1,101.1,-38,1
-26.2,-30.6,66,29,19,24.1,101.1,-38,1
-26.5,-31.2,64,29,15,24.1,101.13,-37,1
-27.2,-32.3,62,28,11,24.1,101.18,-36,1
-30.4,-34.4,68,20,15,24.1,100.62,-42,1
-30.2,-34.3,67,20,11,24.1,100.49,-40,1
-29,-33.6,64,19,15,24.1,100.41,-40,3
-27.5,-31.8,67,19,19,24.1,100.33,-40,3
-26.4,-30.8,66,20,22,6.4,100.3,-39,3
-24.9,-29.4,66,20,24,24.1,100.06,-38,3
-23.4,-27.8,67,19,20,24.1,99.9,-35,3
-22.2,-26.8,66,19,20,24.1,99.77,-33,3
-20.7,-25.5,65,18,19,24.1,99.67,-31,3
-20.1,-24.8,66,17,24,24.1,99.47,-32,3
-27.2,-30.5,73,24,7,24.1,99.52,-34,3
-29.2,-33.6,66,22,4,24.1,99.48,-34,3
-26.7,-30.2,72,20,9,24.1,99.48,-35,3
-24.9,-28.3,73,20,11,24.1,99.46,-34,3
-23,-25.9,77,22,13,24.1,99.37,-32,3
-21.1,-24.9,71,20,17,24.1,99.29,-31,3
-21,-25.2,69,18,20,24.1,99.17,-32,3
-21.4,-25.5,69,18,19,24.1,99.07,-32,3
-20.5,-24.4,71,20,15,24.1,99.01,-30,3
-29.6,-33.5,69,26,4,24.1,99.02,-34,3
-27.2,-30.9,71,10,6,24.1,99.01,-33,3
-26.3,-29.6,74,25,4,24.1,99.16,-30,3
-24.3,-28.5,68,27,4,24.1,99.04,-28,3
-23.8,-27.7,70,27,6,24.1,98.98,-29,3
-20.6,-25.6,64,10,9,24.1,98.81,-27,3
-31.9,-35.8,68,29,19,24.1,99.96,-45,1
-30.2,-34.2,68,28,24,24.1,99.98,-44,3
-29.8,-33.7,69,28,24,24.1,99.96,-44,3
-29.5,-33.6,68,28,22,16.1,99.97,-43,3
-29.6,-33.7,68,29,22,8,99.96,-43,3
-29.8,-34.4,64,29,24,9.7,99.98,-44,3
-30.4,-34.4,68,30,19,4,100,-43,3
-39.4,-42.8,70,14,6,1.6,101.46,-47,3
-38.5,-42.6,65,14,7,24.1,101.49,-47,3
-37.9,-41.4,70,15,15,24.1,101.46,-51,3
-34.1,-37.7,70,15,15,19.3,101.39,-46,3
-28.9,-33.3,66,16,20,24.1,101.34,-42,3
-25.4,-29.8,67,18,22,24.1,101.23,-38,3
-24.8,-29.4,66,19,20,24.1,101.04,-37,3
-25.1,-29.8,65,18,20,24.1,100.97,-37,3
-24.8,-29.5,65,17,22,24.1,100.85,-37,3
-24.8,-29.4,66,15,22,24.1,100.74,-37,3
-27.9,-31.2,73,34,7,24.1,100.03,-35,1
-23.4,-27.4,70,22,7,24.1,100.59,-30,1
-23.8,-27.6,71,24,7,24.1,100.55,-30,1
-23.9,-28.3,67,26,6,24.1,100.5,-30,1
-12.3,-15.8,75,18,20,24.1,99.29,-21,1
-21.2,-25.3,69,28,37,24.1,101.27,-35,1
-22.4,-26.8,67,28,41,24.1,101.4,-37,1
-22.6,-27,67,29,37,24.1,101.51,-37,1
-23,-26.5,73,30,41,24.1,102.26,-38,1
-22.7,-26.1,74,29,28,24.1,102.25,-36,1
-21.5,-26.6,63,28,33,24.1,102.27,-35,1
-21.4,-25.5,69,30,32,24.1,102.28,-35,1
-21.3,-25.4,69,29,30,24.1,102.34,-34,1
-21.5,-26.6,63,29,24,24.1,102.31,-33,1
-20.7,-25.6,65,28,17,24.1,102.39,-31,1
-21.5,-26.6,63,26,24,24.1,102.38,-33,1
-21.7,-25.9,69,24,26,24.1,102.38,-34,1
-22,-26.3,68,24,26,24.1,102.32,-34,1
-22.3,-26.6,68,24,33,24.1,102.29,-36,1
-22.3,-27.7,61,24,26,24.1,102.26,-35,1
-22.4,-26.8,67,22,26,24.1,102.2,-35,1
-22.8,-27.3,67,23,28,24.1,102.2,-36,1
-22.9,-27.4,67,21,24,24.1,102.06,-35,1
-23.5,-28.2,65,22,20,24.1,102.05,-35,1
-19.8,-23.6,72,34,9,24.1,100.97,-27,1
-20.6,-23.7,76,34,9,24.1,100.96,-27,1
-20.9,-24,76,34,13,24.1,100.99,-30,1
-20.6,-24.5,71,33,7,24.1,101.04,-26,1
-19.9,-24.6,66,31,7,24.1,101.06,-26,1
-18,-22.9,65,28,9,24.1,101.07,-24,1
-17.8,-21.2,75,27,11,24.1,101.08,-25,1
-17.9,-22,70,31,7,24.1,101.13,-23,1
-17.5,-23.9,57,27,19,24.1,101.18,-27,1
-17.4,-22.9,62,25,19,24.1,101.24,-27,1
-22.1,-26.4,68,26,26,24.1,100.08,-35,1
-22.8,-27.3,67,27,32,24.1,100.12,-37,1
-23.8,-28.5,65,26,32,24.1,100.12,-38,1
-24.5,-28.2,71,26,32,24.1,100.13,-39,1
-24.7,-29.7,63,26,28,24.1,100.15,-38,1
-25,-30.1,62,25,20,24.1,100.18,-37,1
-25.5,-30.7,62,24,28,24.1,100.22,-39,1
-25.7,-29.6,70,27,30,24.1,100.27,-40,1
-25.5,-30.7,62,29,28,24.1,100.34,-39,1
-25.9,-31.3,60,28,32,24.1,100.36,-41,1
-26.2,-31.7,60,26,32,24.1,100.38,-41,1
-26.4,-31.9,60,26,24,24.1,100.4,-40,1
-26.4,-31.9,60,20,19,24.1,100.41,-38,1
-26.4,-31.9,60,24,37,24.1,100.47,-42,1
-26.3,-31.8,60,24,22,24.1,100.56,-39,1
-23.1,-27.6,67,24,11,24.1,100.76,-31,1
-23.5,-28.2,65,27,20,24.1,100.83,-35,1
-23.6,-30.9,51,23,22,24.1,100.9,-36,1
-23.3,-29.1,59,21,19,24.1,100.93,-34,1
-24.3,-30.5,56,18,17,24.1,100.96,-35,1
-24.5,-30.8,56,20,17,24.1,100.87,-35,1
-24.3,-29.2,64,19,7,24.1,100.83,-31,1
-23.8,-28.5,65,22,30,24.1,100.9,-38,1
-13,-16,78,24,9,24.1,100.26,-18,1
-12.1,-14.9,80,25,6,24.1,100.4,-16,1
-12.6,-15.5,79,30,19,24.1,100.48,-21,1
-13.1,-16.1,78,28,15,24.1,100.57,-21,1
-13.3,-15.9,81,28,24,24.1,100.64,-23,1
-13.5,-16.1,81,27,13,24.1,100.73,-20,1
-13.6,-16.2,81,27,19,24.1,100.78,-22,1
-14.8,-17.6,79,28,24,24.1,101.1,-25,1
-15.5,-18.4,78,28,22,24.1,101.08,-25,1
-15.9,-18.9,78,28,33,24.1,101.1,-28,1
-16.1,-19.1,78,29,37,24.1,101.13,-29,1
-16.1,-19.1,78,27,30,24.1,101.18,-27,1
-16.8,-20,76,28,32,24.1,101.24,-29,1
-17,-20.2,76,28,26,24.1,101.22,-28,1
-18.8,-22.4,73,29,24,24.1,101.25,-30,1
-18.9,-23.3,68,30,32,24.1,101.37,-31,1
-18.5,-22.8,69,29,28,24.1,101.43,-30,1
-17.8,-21.2,75,30,32,24.1,101.5,-30,1
-17.9,-21.3,75,30,32,24.1,101.53,-30,1
-18,-22.9,65,30,28,24.1,101.61,-30,1
-18.5,-24.4,60,30,33,24.1,101.69,-31,1
-19.1,-24.4,63,28,13,24.1,101.76,-27,1
-19.3,-25.6,57,26,11,24.1,101.77,-27,1
-19.5,-25.9,57,30,33,24.1,101.77,-32,1
-19.4,-25.7,57,29,28,24.1,101.8,-31,1
-19.5,-24.9,62,24,9,24.1,101.83,-26,1
-19.6,-25.1,62,28,11,24.1,101.85,-27,1
-20,-26.6,56,29,7,24.1,101.84,-26,1
-20.1,-25.7,61,28,11,24.1,101.82,-28,1
-20.8,-25.7,65,28,17,24.1,101.8,-31,1
-21.5,-26.6,63,29,17,24.1,101.82,-32,1
-20.5,-27.4,54,21,6,24.1,101.79,-26,1
-20.3,-25.1,65,24,19,24.1,101.81,-31,1
-17.5,-22.3,66,29,33,24.1,102.24,-30,1
-18,-22.1,70,29,32,24.1,102.31,-30,1
-18.4,-22.6,70,29,33,24.1,102.39,-31,1
-18.6,-22.9,69,28,28,24.1,102.47,-30,1
-18.8,-24,64,29,32,24.1,102.53,-31,1
-19,-24.2,63,27,19,24.1,102.55,-29,1
-19.4,-23.9,67,29,20,24.1,102.6,-30,1
-19.6,-24.2,67,29,19,24.1,102.65,-30,1
-19.3,-23.8,67,26,19,24.1,102.77,-29,1
-19.5,-24.9,62,25,17,24.1,102.8,-29,1
-19.8,-25.3,62,29,24,24.1,102.74,-31,1
-19.6,-26,57,30,15,24.1,102.76,-29,1
-35,-39.5,63,32,9,24.1,100.02,-45,1
-35.6,-40.2,63,32,9,24.1,100.08,-45,1
-36.6,-41.1,63,32,11,24.1,100.14,-48,1
-36.9,-41.3,64,30,17,24.1,100.17,-51,1
-37.4,-41.5,65,32,7,24.1,100.18,-46,1
-37.3,-41.3,66,32,11,24.1,100.16,-48,1
-37.2,-41.3,66,30,11,24.1,100.16,-48,1
-37.5,-41.6,65,30,7,24.1,100.15,-46,1
-31.6,-36.5,62,34,20,24.1,99.85,-45,1
-31.6,-36.7,61,33,15,24.1,99.97,-43,1
-31.8,-36.7,62,34,19,24.1,100.08,-45,1
-32.3,-37.3,61,32,15,24.1,100.18,-44,1
-33.3,-38.4,60,33,15,24.1,100.26,-45,1
-33.8,-38.8,61,33,19,24.1,100.31,-48,1
-34.6,-39.4,62,33,15,24.1,100.34,-47,1
-35.1,-39.7,63,32,15,24.1,100.36,-48,1
-35.4,-40.1,62,31,11,24.1,100.39,-46,1
-35.9,-40.4,63,32,7,24.1,100.39,-44,1
-21.6,-25,74,28,9,24.1,99.2,-29,1
-22.1,-25.7,73,30,9,24.1,99.18,-29,1
-22.8,-26.8,70,29,11,24.1,99.23,-31,1
-29.5,-33.9,66,25,11,24.1,99.76,-39,1
-29.9,-34.3,65,27,11,24.1,99.75,-40,1
-30.2,-34.5,66,28,7,24.1,99.77,-38,1
-29.9,-34.2,66,28,11,24.1,99.8,-40,1
-29.2,-33.3,68,28,11,24.1,99.86,-39,1
-29.4,-33.7,66,29,7,24.1,99.88,-37,1
-28.8,-33.1,66,29,9,24.1,99.91,-37,1
-29.5,-33.9,66,29,6,24.1,99.95,-36,1
-30.2,-34.6,65,28,4,24.1,100.02,-35,1
-30.2,-34.3,67,28,7,24.1,100.04,-38,1
-30.8,-35,67,27,4,24.1,100.04,-35,1
-32.9,-37.5,63,29,4,24.1,100.06,-38,1
-35.3,-39.4,66,33,4,24.1,100.19,-40,1
-37.1,-41.6,63,5,4,24.1,100.32,-42,1
-25.5,-29.5,69,16,4,19.3,100.17,-30,3
-27.7,-31.8,68,5,7,3.2,100.1,-35,3
-29.8,-34.2,66,3,4,4.8,100.08,-34,3
-28.5,-32.5,68,5,7,3.2,100.02,-36,3
-28.7,-32.8,68,5,4,3.2,100.02,-33,3
-28.7,-32.7,68,3,6,3.2,100.01,-35,3
-27.4,-31.3,69,4,11,3.2,99.97,-37,3
-26.2,-30.2,69,4,9,3.2,99.97,-34,3
-28.5,-33.1,65,6,19,24.1,99.53,-41,3
-28.6,-33.3,64,6,19,24.1,99.51,-41,3
-28.8,-33.5,64,8,19,24.1,99.47,-41,3
-28.5,-33.1,65,7,19,24.1,99.48,-41,3
-32.9,-37.3,65,3,6,24.1,100.51,-40,1
-33.5,-38,64,4,9,24.1,100.55,-43,1
-33.6,-38.2,63,4,9,24.1,100.64,-43,1
-33.4,-37.9,64,5,6,24.1,100.7,-40,1
-33.9,-38.3,64,5,4,24.1,100.77,-39,1
-34.1,-38.5,64,5,7,24.1,100.79,-42,1
-34.2,-38.6,64,5,4,24.1,100.86,-39,1
-33.9,-38.5,63,6,7,24.1,100.85,-42,1
-34.3,-38.9,63,6,7,24.1,100.9,-42,1
-34.6,-39.3,62,6,7,24.1,100.9,-43,1
-34.7,-39.4,62,6,11,24.1,100.89,-45,1
-27.9,-32.6,64,28,19,24.1,99.72,-40,1
-28.4,-33.3,63,28,22,24.1,99.76,-42,1
-28.8,-33.6,63,30,22,24.1,99.84,-42,1
-29.1,-34,63,30,22,24.1,99.9,-43,1
-28.6,-33.7,61,29,22,24.1,99.93,-42,1
-28.9,-34.1,61,30,26,24.1,100.01,-43,1
-26.5,-31.9,60,33,22,24.1,100.56,-39,1
-26.8,-32.3,60,32,19,24.1,100.73,-39,1
-26.9,-32.9,57,34,19,24.1,100.98,-39,1
-31.1,-35.5,65,9,9,24.1,100.81,-40,1
-34.2,-38.4,66,32,6,24.1,99.97,-41,1
-35.5,-39.9,64,33,6,24.1,100,-43,1
-37.1,-41.5,64,35,6,24.1,100.03,-45,1
-36.2,-40.1,67,36,4,1.2,100.05,-41,2
-35.7,-40.1,64,29,4,3.2,100.09,-41,2
-37.2,-41.6,64,32,6,3.2,100.1,-45,3
-37.4,-41.5,65,32,6,6.4,100.15,-45,3
-38.2,-42.2,66,36,7,24.1,100.22,-47,1
-36.6,-41.1,63,33,11,24.1,100.52,-48,1
-37.1,-41.7,62,33,11,24.1,100.53,-48,1
-38,-42.3,64,31,6,24.1,100.54,-46,1
-38.7,-42.6,67,31,6,24.1,100.57,-47,1
-38.6,-42.4,67,31,7,24.1,100.6,-47,1
-38.8,-42.7,67,31,9,24.1,100.61,-49,1
-39.1,-43,66,31,7,24.1,100.62,-48,1
-39.4,-43.2,67,32,7,24.1,100.64,-48,1
-39.4,-43.2,67,32,6,24.1,100.64,-47,1
-39.4,-43,69,32,9,24.1,100.65,-50,1
-39.6,-43.4,67,33,9,24.1,100.63,-50,1
-39.5,-43.3,67,34,9,24.1,100.64,-50,1
-39.1,-43,66,32,11,24.1,100.64,-51,1
-36.9,-41.2,64,32,9,24.1,100.94,-47,1
-37.9,-42.2,64,32,11,24.1,101,-49,1
-38.2,-42.2,66,33,11,24.1,101.02,-50,1
-38.3,-42.2,67,32,11,24.1,101.03,-50,1
-38.8,-42.6,67,32,11,24.1,101.07,-50,1
-39.3,-43.1,67,32,9,24.1,101.1,-50,1
-40.2,-43.6,70,33,6,24.1,101.14,-48,1
-40.4,-43.9,69,32,9,24.1,101.15,-51,1
-41.6,-44.8,71,33,9,24.1,101.16,-52,1
-42.2,-45,74,34,9,24.1,101.16,-53,1
-42.1,-44.9,74,35,9,24.1,101.19,-53,1
-42.1,-45.1,72,35,6,24.1,101.23,-50,1
-42.5,-45.1,76,34,9,24.1,101.24,-53,1
-42.4,-45,76,34,6,24.1,101.28,-51,1
-42.3,-45.7,69,34,6,24.1,101.31,-51,1
-41.6,-44.6,73,34,9,24.1,101.36,-52,1
-40.5,-43.7,71,35,6,24.1,101.39,-49,1
-38.7,-42.4,68,34,9,24.1,101.38,-49,1
-41,-44.2,71,32,11,24.1,101.28,-53,1
-41.7,-44.7,73,32,7,24.1,101.28,-51,1
-42.4,-45.1,75,31,6,24.1,101.27,-51,1
-42.9,-45.4,76,31,9,24.1,101.25,-54,1
-43.1,-45.5,77,32,9,24.1,101.19,-54,1
-43.3,-45.6,78,31,9,24.1,101.16,-54,1
-43.5,-45.8,78,32,9,24.1,101.13,-55,1
-43.4,-45.7,78,32,9,24.1,101.09,-54,1
-42.4,-45,76,31,9,19.3,101.04,-53,3
-41.2,-44.5,70,30,7,19.3,101,-50,3
-37.1,-41.1,66,27,7,24.1,100.66,-46,1
-38.2,-42.3,65,27,7,24.1,100.64,-47,1
-40.2,-43.8,68,29,4,24.1,100.6,-46,1
-40.6,-43.8,71,29,6,9.7,100.56,-49,3
-40.7,-44,70,29,6,12.9,100.55,-49,3
-41.2,-44.2,73,30,6,16.1,100.54,-49,3
-41,-44.3,70,30,4,19.3,100.52,-47,1
-40,-43.5,69,27,6,19.3,100.54,-48,1
-40.9,-44.4,69,28,6,19.3,100.5,-49,1
-40.2,-43.7,69,27,4,19.3,100.47,-46,1
-39.8,-43.2,70,25,13,19.3,100.44,-53,1
-39.7,-43.6,66,22,4,19.3,100.45,-45,1
-39.8,-43.6,67,16,4,0.4,100.42,-45,2
-38,-41.9,67,15,4,0.4,100.39,-43,2
-35.9,-40.1,65,17,7,4.8,100.37,-44,2
-36,-40.1,66,15,7,9.7,100.35,-44,2
-36.1,-40.2,66,16,7,6.4,100.36,-44,2
-36,-39.8,68,14,7,6.4,100.33,-44,2
-35.6,-39.8,65,14,9,6.4,100.3,-45,2
-35.3,-39.3,67,13,6,6.4,100.27,-43,2
-36,-39.9,67,15,11,24.1,100.24,-47,1
-36.1,-39.9,68,15,7,24.1,100.25,-44,1
-35.9,-39.7,68,14,7,24.1,100.22,-44,1
-35.8,-39.8,67,15,9,19.3,100.2,-45,1
-35.3,-39.2,67,13,9,19.3,100.17,-45,1
-37.1,-41.2,66,11,6,19.3,100.15,-45,1
-37.9,-41.6,68,10,9,19.3,100.12,-48,1
-38.3,-42.2,67,12,6,12.9,100.1,-46,1
-38.7,-42.4,68,13,7,3.2,100.07,-47,3
-39,-42.7,68,9,7,3.2,100.07,-48,3
-39,-42.8,67,9,9,1.6,100.06,-49,2
-38.9,-42.4,69,10,11,1.2,100.08,-50,2
-38.7,-42.4,68,9,9,1.2,100.11,-49,2
-37.9,-41.7,67,10,7,2,100.14,-46,2
-34.9,-39.3,64,10,7,19.3,100.22,-43,3
-35.6,-39.9,65,10,4,19.3,100.22,-41,3
-35.5,-39.6,66,11,7,24.1,100.21,-44,3
-36,-40.3,65,11,9,24.1,100.2,-46,3
-36.1,-40.1,67,12,6,24.1,100.2,-44,3
-35.6,-39.8,65,10,9,24.1,100.2,-45,3
-34.5,-38.5,67,12,9,24.1,100.19,-44,3
-33.8,-38,66,12,13,24.1,100.2,-45,3
-34.1,-38.3,66,12,15,16.1,100.21,-46,3
