@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}

@data
-23.6,-27.1,73,25,17,24.1,102.87,-34,2
-23.9,-26.5,79,24,9,24.1,102.87,-31,2
-24.2,-26.8,79,25,22,24.1,102.84,-36,2
-26,-30,69,21,7,24.1,102.84,-33,2
-23.8,-27.4,72,23,13,24.1,102.84,-33,2
-21,-25,70,19,13,24.1,102.57,-30,1
-21,-25,70,23,11,24.1,102.54,-29,1
-20,-23.8,72,18,13,24.1,102.4,-28,1
-19.6,-24.2,67,18,6,24.1,102.33,-25,1
-19.6,-23.3,72,16,7,24.1,102.27,-25,1
-19,-23.4,68,12,7,24.1,102.06,-24,1
-18.5,-22,74,14,7,24.1,101.96,-24,1
-17.8,-21.2,75,15,13,24.1,101.76,-26,1
-20.3,-24.2,71,21,37,24.1,99.32,-34,2
-20.3,-25.1,65,23,37,24.1,99.39,-34,2
-21,-25,70,23,37,24.1,99.49,-35,2
-21.4,-25.5,69,24,37,24.1,99.56,-36,2
-21.5,-25.6,69,23,46,24.1,99.56,-37,2
-20.6,-23.7,76,24,44,24.1,99.76,-35,1
-18.6,-22.1,74,25,32,24.1,101.22,-31,2
-18.5,-22.8,69,26,32,24.1,101.35,-31,2
-20.5,-24.4,71,22,28,24.1,101.96,-33,2
-20.6,-24.5,71,23,22,24.1,102.06,-32,2
-22.2,-27.6,61,23,19,24.1,102.2,-33,2
-22.6,-27,67,22,28,24.1,102.3,-36,2
-23,-28.7,60,22,22,24.1,102.37,-35,2
-23.3,-26.8,73,22,32,24.1,102.5,-37,2
-22.8,-27.3,67,22,22,24.1,102.54,-35,2
-22.5,-25.9,74,20,19,24.1,102.57,-33,2
-21.6,-26.8,63,21,30,24.1,102.57,-35,2
-20.5,-26.3,60,23,28,24.1,102.54,-33,2
-19.4,-24.8,62,23,32,24.1,102.54,-32,2
-18.3,-24.1,60,22,30,24.1,102.57,-30,2
-18.9,-24.1,63,20,11,24.1,102.47,-26,2
-18.8,-24,64,18,15,24.1,102.43,-28,2
-24.5,-29.5,63,27,19,24.1,97.68,-36,1
-28.7,-34.5,57,28,17,24.1,98.21,-41,2
-30.2,-35.7,59,28,15,24.1,98.34,-42,2
-31.3,-36.7,59,28,11,24.1,98.41,-41,2
-32.1,-37.5,59,28,13,24.1,98.44,-43,2
-32.7,-38.5,56,26,6,24.1,98.51,-40,2
-33.4,-38.5,60,26,9,24.1,98.58,-43,2
-33.7,-38.8,60,27,9,24.1,98.71,-43,2
-34.3,-39.4,60,27,11,24.1,98.77,-45,2
-35.3,-41.2,55,30,13,24.1,98.81,-47,2
-35.5,-41,57,32,15,24.1,98.91,-48,2
-35.5,-40.1,63,32,9,24.1,98.94,-45,2
-35.9,-40.7,61,31,7,24.1,99.01,-44,2
-36.6,-41.8,59,35,7,24.1,99.04,-45,2
-36.8,-41.7,60,3,7,24.1,99.11,-45,2
-36.6,-42.5,54,7,4,24.1,99.14,-42,2
-34.4,-39.5,60,7,6,24.1,99.31,-42,1
-37.9,-42.7,61,7,4,24.1,99.37,-43,2
-39,-42.8,67,7,7,24.1,99.44,-48,2
-41.1,-44.8,67,5,6,24.1,99.47,-49,2
-27.2,-31.9,64,10,24,24.1,98.58,-41,2
-26.2,-30.6,66,11,30,24.1,98.44,-41,2
-25.8,-30.6,64,10,26,24.1,98.34,-39,2
-24.3,-28.7,67,10,30,24.1,98.18,-38,2
-23.1,-27.1,70,10,26,24.1,98.11,-36,2
-20.2,-24.3,70,29,24,24.1,98.24,-32,1
-21.3,-25.6,68,30,24,16.1,98.31,-33,1
-30.3,-35.4,61,29,19,24.1,100.07,-43,2
-33.6,-38.7,60,32,19,24.1,100.9,-47,2
-33.7,-38.9,59,32,15,24.1,100.93,-46,2
-34.1,-39.2,60,32,19,24.1,101,-48,2
-34.8,-40,59,32,15,24.1,101.03,-47,2
-35.1,-40.2,60,32,15,24.1,101.1,-48,2
-35.5,-40.6,59,33,19,24.1,101.13,-50,2
-36.3,-41,62,32,13,24.1,101.13,-48,2
-37,-41.7,62,31,11,24.1,101.2,-48,2
-37.4,-42,62,32,15,24.1,101.23,-51,2
-37,-41.9,60,34,11,24.1,101.23,-48,2
-35.9,-40.8,61,34,11,24.1,101.23,-47,2
-35,-40.3,58,31,9,24.1,101.26,-45,2
-35,-40.1,60,32,7,24.1,101.3,-43,2
-35.4,-40.9,57,31,6,24.1,101.33,-43,2
-36.3,-41.6,58,32,7,24.1,101.33,-45,2
-37.2,-42,61,33,6,24.1,101.33,-45,2
-38.1,-42.4,64,33,4,24.1,101.33,-43,2
-40,-43.6,68,2,7,16.1,101.33,-49,2
-38.7,-43.4,61,5,6,16.1,101.33,-47,2
-39,-43,66,5,7,24.1,101.46,-48,2
-39.6,-44,63,3,7,24.1,101.4,-48,2
-39.5,-43.5,66,6,15,8,101.4,-53,3
-39.7,-43.9,64,7,11,8,101.46,-51,3
-40.4,-44.6,64,7,7,6.4,101.5,-49,3
-40.2,-44.4,64,8,15,6.4,101.4,-54,3
-34.9,-39.7,62,12,13,16.1,101.43,-47,2
-34.8,-39.8,60,12,11,19.3,101.43,-45,2
-30,-35.3,60,13,22,24.1,100.63,-44,1
-21.6,-26.4,65,13,19,24.1,99.07,-32,2
-21.6,-26,68,15,13,24.1,99.04,-30,2
-21,-25.7,66,12,11,24.1,99.07,-29,2
-22.3,-26.9,66,8,9,24.1,99.04,-29,2
-22.5,-27,67,6,7,24.1,99.04,-29,2
-21.7,-26,68,13,11,24.1,98.97,-30,2
-22.2,-26.7,67,10,11,24.1,99.01,-30,2
-22.3,-26.7,67,10,6,24.1,98.97,-28,2
-22.5,-27,67,6,6,24.1,99.04,-28,2
-22.5,-27.1,66,5,9,24.1,99.01,-30,2
-22.3,-26.8,67,4,9,24.1,99.04,-29,2
-16.7,-21.1,69,5,4,24.1,99.01,-20,1
-16.1,-20.5,69,3,7,24.1,99.04,-21,1
-15.7,-20.2,68,7,17,24.1,99.07,-24,1
-13.4,-17.1,74,10,7,24.1,98.97,-18,1
-13,-16.4,76,7,6,24.1,99.01,-17,1
-12.7,-16.1,76,8,13,24.1,98.97,-20,1
-12.3,-15.6,76,6,4,24.1,99.01,-15,1
-12.1,-15.3,77,13,4,24.1,99.01,-15,1
-12.1,-15.3,77,10,4,24.1,98.97,-15,1
-12,-15.1,78,13,4,24.1,98.97,-15,1
-12,-15.1,78,13,6,24.1,98.94,-16,1
-30.7,-36.3,58,2,6,24.1,101.5,-37,2
-30.9,-36.7,57,4,9,24.1,101.56,-40,2
-31.2,-36.7,58,3,9,24.1,101.63,-40,2
-32.7,-38,59,3,9,24.1,101.66,-42,2
-32.1,-37.8,57,5,9,24.1,101.76,-41,2
-32.5,-38.3,56,5,9,24.1,101.8,-42,2
-33,-38.3,59,3,6,24.1,101.83,-40,2
-36.6,-41.2,62,36,4,24.1,101.76,-42,2
-34.4,-39.8,58,6,11,24.1,101.73,-45,2
-37.4,-40.1,76,6,6,24.1,101.7,-45,2
-35.5,-40.3,61,7,4,24.1,101.7,-41,2
-32.7,-37.5,62,12,7,11.3,101.56,-40,2
-33.3,-38.2,61,10,4,16.1,101.46,-38,2
-33.1,-38.4,59,12,6,16.1,101.33,-40,2
-33.8,-36.5,77,11,9,16.1,101.03,-43,2
-33.8,-38.8,61,11,9,16.1,100.93,-43,2
-33.6,-39,58,11,9,19.3,100.8,-43,2
-32.9,-38,60,12,13,19.3,100.7,-44,2
-32.6,-37.7,60,10,15,19.3,100.67,-45,2
-30.2,-35.1,62,9,11,24.1,100.4,-40,2
-30.1,-35.3,60,10,15,24.1,100.37,-42,2
-17.2,-22.5,63,31,28,24.1,97.98,-29,1
-17.1,-22.6,62,31,32,24.1,98.04,-29,1
-17.1,-22.7,62,32,33,24.1,98.08,-29,1
-17.1,-22.6,62,32,26,24.1,98.24,-28,1
-17.5,-23.1,62,32,28,24.1,98.31,-29,1
-17.8,-23.2,63,32,26,24.1,98.44,-29,1
-17.7,-23,63,32,22,24.1,98.51,-28,1
-16.7,-22,63,1,19,24.1,98.91,-26,1
-16.6,-21.8,64,35,4,24.1,98.97,-20,1
-16.6,-21.8,64,33,9,24.1,99.04,-23,1
-25.7,-31.5,58,5,17,24.1,99.7,-37,1
-26.4,-32.5,56,5,17,24.1,99.74,-38,1
-27,-33.3,55,4,15,24.1,99.77,-38,1
-37.9,-42.5,62,4,11,24.1,100.7,-49,2
-38.3,-42.9,62,3,15,24.1,100.73,-52,2
-39.6,-43.7,65,2,9,24.1,100.73,-50,2
-25,-27.7,78,31,44,24.1,102.27,-41,2
-25,-27.7,78,31,44,24.1,102.4,-41,2
-25,-27.7,78,30,44,24.1,102.37,-41,2
-25,-27.7,78,30,35,24.1,102.4,-40,2
-25.2,-27.9,78,30,30,24.1,102.4,-39,2
-23.8,-26.4,79,29,39,24.1,102.43,-39,2
-23.6,-26.2,79,28,39,24.1,102.37,-39,2
-23.7,-27.3,72,29,32,24.1,102.4,-38,2
-23.8,-26.4,79,30,32,24.1,102.43,-38,2
-19.6,-25.1,62,29,30,24.1,102.13,-32,2
-20,-24.7,66,31,32,24.1,102.13,-33,2
-20.2,-22.5,82,28,30,24.1,102.1,-33,2
-20.4,-22.7,82,26,30,24.1,102.03,-33,2
-21,-23.3,82,30,30,24.1,102.03,-34,2
-21,-23.3,82,29,22,24.1,101.96,-32,2
-21.2,-23.5,82,30,26,24.1,101.93,-33,2
-21.2,-23.5,82,30,26,24.1,101.93,-33,2
-21.4,-23.8,81,30,26,24.1,101.93,-34,2
-22,-24.4,81,29,32,24.1,101.96,-36,2
-22.4,-24.9,80,30,32,24.1,101.89,-36,2
-22.5,-25,80,30,32,24.1,101.86,-36,2
-29.3,-32.3,75,31,44,24.1,102.1,-47,2
-28.6,-31.6,75,29,33,24.1,102.13,-44,2
-28,-30.9,76,30,28,24.1,102.2,-43,2
-28.2,-31.1,76,29,44,24.1,102.23,-46,2
-28.5,-31.4,76,29,32,24.1,102.2,-44,2
-28.5,-31.4,76,31,32,24.1,102.2,-44,2
-29,-32,75,31,32,24.1,102.2,-45,2
-29.4,-32.4,75,30,32,24.1,102.2,-45,2
-29.7,-32.7,75,30,26,24.1,102.13,-44,2
-29.6,-32.6,75,31,30,24.1,102.13,-45,2
-29.7,-32.7,75,29,26,24.1,102.1,-44,2
-29.7,-32.7,75,30,26,24.1,102.06,-44,2
-29.7,-32.7,75,30,26,24.1,102.06,-44,2
-28,-30.9,76,29,30,24.1,101.96,-43,2
-26,-30,69,30,28,24.1,101.93,-40,1
-25.5,-28.2,78,29,30,24.1,101.93,-40,1
-17.8,-21.2,75,32,33,24.1,102.1,-30,1
-18.2,-22.4,70,32,19,24.1,102.57,-28,1
-18,-21.4,75,1,4,24.1,102.16,-21,1
-18.7,-22.2,74,32,19,24.1,102.06,-29,1
-18.4,-21.2,79,31,22,24.1,102.03,-29,1
-18.3,-21.1,79,31,30,24.1,102.03,-30,1
-18.4,-21.2,79,30,24,24.1,102.1,-29,1
-18.4,-21.2,79,29,19,24.1,102.1,-28,1
-18.1,-20.8,79,26,9,24.1,102.1,-24,1
-17.6,-19.6,84,22,11,24.1,102.03,-25,1
-17.6,-19.6,84,22,13,24.1,102.06,-25,1
-16,-19,78,22,9,24.1,102.1,-22,1
-11.3,-14.4,78,33,24,24.1,102.2,-20,1
-11.1,-13.7,81,33,28,24.1,102.27,-21,1
-11,-14.1,78,33,37,24.1,102.23,-22,1
-11.1,-13.7,81,33,37,24.1,102.3,-22,1
-11.5,-14.2,80,33,32,24.1,102.4,-22,1
-12,-14.3,83,30,24,24.1,102.6,-21,1
-12.6,-14.6,85,32,28,24.1,102.6,-23,1
-13.3,-15.4,84,32,35,24.1,102.57,-25,1
-13.8,-15.4,88,30,32,24.1,102.64,-25,1
-14,-15.7,87,31,26,24.1,102.64,-24,1
-10.9,-12.2,90,8,9,24.1,101.89,-16,1
-8.7,-10.9,84,29,24,24.1,100.37,-17,1
-9,-11.3,83,29,22,24.1,100.34,-17,1
-8.4,-10.5,85,30,30,24.1,100.41,-17,1
-8.5,-10.3,87,28,24,24.1,100.41,-17,1
-8.7,-10.9,84,28,32,24.1,100.44,-18,1
-8.9,-11.1,84,29,28,24.1,100.54,-18,1
-9,-11.3,83,28,32,24.1,100.57,-18,1
-9.4,-11.7,83,30,33,24.1,100.61,-19,1
-9.7,-12.1,83,29,28,24.1,100.68,-19,1
-9.8,-11.8,85,28,33,24.1,100.71,-20,1
-10.2,-12.7,82,30,28,24.1,100.78,-19,1
-9.9,-12.3,83,29,24,24.1,100.81,-18,1
-8.6,-10.8,84,29,32,24.1,100.95,-18,1
-8.8,-11,84,28,32,24.1,100.91,-18,1
-7.2,-9.1,86,28,26,24.1,100.91,-15,1
-6.6,-8.8,84,29,19,24.1,100.88,-13,1
-6.2,-8.3,85,30,15,24.1,100.98,-12,1
-6.4,-9.3,80,29,19,24.1,101.01,-13,1
-6.8,-8.7,86,29,17,24.1,101.01,-13,1
-6.8,-9,84,24,6,24.1,101.01,-10,1
-10.1,-12.6,82,36,7,24.1,100.91,-14,1
-10.2,-12.3,85,23,17,24.1,100.88,-17,1
-12.2,-14.6,82,23,15,24.1,100.81,-19,1
-12.5,-14.9,82,21,11,24.1,100.81,-19,1
-13.6,-16.2,81,22,9,24.1,100.61,-19,1
-14,-16.7,80,18,6,24.1,100.51,-18,1
-12.8,-15.3,81,22,13,24.1,100.37,-20,1
-8.5,-9.6,92,11,6,16.1,99.9,-12,1
-7.5,-8.4,93,11,13,16.1,99.69,-13,1
-7,-7.9,93,6,13,1.6,99.46,-13,3
-2.4,-3,96,11,17,11.3,98.55,-8,1
-3.5,-4,96,5,6,16.1,98.88,-6,1
-3.9,-4.4,96,2,11,16.1,99.09,-8,1
-4,-4.5,96,35,13,16.1,99.19,-9,1
-4.5,-5.1,96,35,13,19.3,99.36,-10,1
-4.8,-5.4,96,35,7,19.3,99.53,-8,1
-9.6,-10.4,94,18,6,1.2,100.1,-13,3
-10,-11.2,91,21,11,24.1,100.13,-16,2
-10.2,-11.4,91,21,9,24.1,100.24,-15,2
-6.4,-7.2,94,22,7,24.1,100.81,-10,1
-2.2,-2.5,98,31,30,11.3,100.78,-9,1
-1.6,-1.8,99,31,32,11.3,100.84,-9,1
0,-0.2,99,34,32,11.3,101.18,-7,1
0,0,100,34,32,11.3,101.25,-7,1
-3.1,-3.5,97,32,32,11.3,101.93,-11,1
-2.6,-2.9,98,34,32,11.3,102.16,-10,1
-4,-4.5,96,33,32,24.1,102.64,-12,1
-4,-4.5,96,34,32,24.1,102.6,-12,1
-3.6,-4.1,96,33,37,24.1,102.67,-12,1
-3.4,-3.8,97,33,33,24.1,102.6,-11,1
-3.5,-4.2,95,33,32,24.1,102.57,-11,1
-3.5,-4.2,95,34,33,24.1,102.54,-11,1
-3.6,-4.4,94,34,32,24.1,102.54,-11,1
-10,-12,85,29,7,24.1,102.6,-14,2
-13,-15.5,81,29,6,24.1,102.6,-17,2
-38.3,-44,55,33,9,24.1,100,-48,2
-37.8,-43.6,55,32,7,24.1,100,-46,2
-35,-41.6,51,22,4,24.1,100.17,-40,2
-33.9,-40.7,50,20,6,24.1,100.2,-41,2
-34.3,-40.8,52,22,6,24.1,100.2,-41,2
-34.1,-40.5,52,20,6,24.1,100.24,-41,2
-34.7,-41.1,52,21,7,24.1,100.3,-43,2
-35.1,-41.5,52,24,6,24.1,100.33,-42,2
-39.6,-44.9,57,7,4,24.1,100.37,-45,2
-28.9,-35.3,54,6,6,24.1,101.07,-35,1
-36.6,-42.7,53,10,7,24.1,101.2,-45,2
-37,-42.9,54,8,4,24.1,101.2,-42,2
-36.8,-42.7,54,8,4,24.1,101.16,-42,2
-36.5,-42.5,54,9,11,24.1,101.13,-47,2
-35.3,-41.2,55,11,7,24.1,101.1,-43,2
-36,-42,54,9,6,24.1,101.07,-43,2
-35.4,-41,56,13,11,24.1,101.03,-46,2
-35.3,-41,56,12,9,24.1,101,-45,2
-32.2,-38.1,56,8,11,24.1,99.27,-42,1
-31.7,-37.5,56,9,7,24.1,99.24,-39,1
-31.5,-37.5,55,9,11,24.1,99.21,-41,1
-31.2,-36.9,57,8,15,24.1,99.14,-43,1
-30.3,-36.1,57,9,11,24.1,99.17,-40,1
-29.5,-35.4,57,9,7,24.1,99.14,-37,1
-28.9,-34.5,58,9,11,24.1,99.11,-38,1
-21.6,-27.5,59,6,4,16.1,98.84,-25,1
-21.3,-27.2,59,3,7,16.1,98.87,-27,1
-21.1,-27,59,4,6,16.1,98.91,-26,1
-20.6,-26.4,60,3,4,16.1,98.94,-24,1
-20.5,-26.5,59,5,7,16.1,98.91,-26,1
-20.2,-26.3,58,3,11,16.1,98.94,-28,1
-26.1,-33.5,50,5,11,24.1,100.6,-35,1
-26.5,-34,49,5,13,24.1,100.63,-36,1
-27,-34.5,49,6,11,24.1,100.63,-36,1
-27,-34.4,50,4,15,24.1,100.67,-38,1
-26.8,-34,51,5,7,24.1,100.7,-34,1
-26.8,-34.3,49,7,13,24.1,100.73,-37,1
-26.8,-34,51,7,11,24.1,100.73,-36,1
-26.6,-33.7,51,6,19,24.1,100.7,-39,1
-26.3,-33.7,50,7,15,24.1,100.73,-37,1
-26.6,-34,50,6,17,24.1,100.7,-38,1
-26.6,-34,50,6,17,24.1,100.67,-38,1
-26.3,-33.8,49,8,17,24.1,100.63,-38,1
-26.1,-33.8,48,8,15,24.1,100.6,-37,1
-26.2,-34,48,8,19,24.1,100.53,-38,1
-25,-32.5,50,9,15,24.1,100.47,-35,1
-24.8,-32.5,49,9,19,24.1,100.4,-36,1
-25.1,-32.3,51,4,9,24.1,99.84,-33,1
-24.2,-31.4,51,5,9,24.1,99.9,-32,1
-35.3,-41.9,51,7,9,24.1,100.24,-45,2
-34.9,-41.4,52,8,15,24.1,100.14,-47,2
-34.7,-41.5,50,9,19,24.1,100.17,-49,2
-34.7,-41.5,50,9,17,24.1,100.17,-48,2
-35.1,-42.1,49,9,17,24.1,100.14,-48,2
-30,-37.1,50,11,19,24.1,99.7,-43,2
-29.9,-37,50,11,19,24.1,99.5,-43,2
-29.9,-36.8,51,11,19,24.1,99.44,-43,2
-29.5,-36.5,51,10,22,24.1,99.41,-43,2
-29.9,-37,50,10,17,24.1,99.37,-42,2
-29.6,-36.7,50,10,17,24.1,99.31,-42,2
-28.9,-35.9,51,11,17,24.1,99.27,-41,2
-28.2,-35.4,50,10,22,24.1,99.21,-41,2
-28,-35.1,51,11,22,24.1,99.07,-41,2
-27.9,-35,51,10,22,24.1,99.01,-41,2
-25.8,-33.3,49,11,30,24.1,98.77,-40,1
-24.7,-32,51,14,24,24.1,98.74,-37,1
-14.6,-17.4,79,21,9,24.1,102.57,-20,2
-14,-15.7,87,21,6,24.1,102.5,-18,2
-15,-16.8,86,17,4,24.1,102.43,-18,2
-14.4,-16.6,83,21,11,24.1,102.43,-21,2
-13.8,-15.4,88,21,7,24.1,102.37,-18,2
-14.8,-17.6,79,21,13,24.1,102.4,-22,2
-13.8,-15.4,88,21,7,24.1,102.33,-18,2
-12.8,-14.3,88,21,13,24.1,102.3,-20,2
-12.8,-14.3,88,21,26,24.1,102.23,-23,2
-12.4,-13.9,89,23,30,24.1,102.2,-23,2
-13.5,-16.1,81,20,7,24.1,101.52,-18,1
-13,-15.5,81,22,9,24.1,101.49,-18,1
-12.1,-14.5,82,23,15,24.1,101.42,-19,1
-12,-13.9,86,21,19,24.1,101.32,-20,1
-11.1,-13.3,84,21,6,24.1,101.22,-15,1
-9.8,-11.8,85,18,6,24.1,101.12,-13,1
-9,-10.9,86,11,6,24.1,100.88,-12,1
-21,-23.3,82,29,56,9.7,99.97,-37,1
-20,-22.2,83,29,56,11.3,100.1,-36,1
-20,-22.2,83,30,37,16.1,100.27,-34,1
-20.2,-22.5,82,30,43,19.3,100.44,-35,1
-20.4,-22.7,82,28,43,19.3,100.64,-35,1
-20.2,-22.5,82,28,43,19.3,100.74,-35,1
-18.8,-23.1,69,29,35,24.1,101.25,-32,2
-19,-23.4,68,30,37,24.1,101.39,-32,2
-19.2,-23.7,68,29,39,24.1,101.52,-33,2
-19.6,-25.1,62,28,22,24.1,101.69,-30,2
-19.2,-23.7,68,27,26,24.1,101.83,-31,2
-19.2,-22.8,73,28,35,24.1,101.96,-32,2
-19.2,-21.4,83,29,35,24.1,102.06,-32,2
-18.8,-22.4,73,29,32,24.1,102.16,-31,2
-18.5,-22,74,28,28,24.1,102.27,-30,2
-18,-21.4,75,28,28,24.1,102.33,-30,2
-18,-20.1,84,29,33,24.1,102.4,-30,2
-18.2,-21.6,75,28,28,24.1,102.54,-30,2
-19.5,-22.4,78,25,30,24.1,102.67,-32,2
-19,-23.4,68,26,24,24.1,102.74,-30,2
-20.4,-23.5,76,24,24,24.1,102.81,-32,2
-18.8,-20.9,83,27,30,24.1,102.87,-31,2
-21.1,-25.2,70,25,24,24.1,102.94,-33,2
-21.8,-25.1,75,21,19,24.1,103.01,-32,2
-15.6,-19.8,70,19,13,24.1,103.08,-23,1
-15.6,-19.8,70,12,6,24.1,103.04,-20,1
-14.8,-21.5,57,18,6,24.1,102.98,-19,1
-14.4,-19.5,65,18,7,24.1,102.91,-19,1
-14.7,-18.7,72,21,9,24.1,102.77,-20,1
-14.2,-17.5,76,21,7,24.1,102.67,-19,1
-14,-16.7,80,24,4,24.1,102.57,-17,1
-3.4,-3.8,97,22,46,19.3,96.99,-12,1
-5.6,-9,77,22,56,19.3,97.26,-16,1
-12,-16.9,67,25,33,24.1,98.31,-23,1
-14.7,-19.9,65,24,11,24.1,101.08,-21,2
-15.5,-20.3,67,24,15,24.1,101.18,-24,2
-14.2,-18,73,15,7,24.1,101.89,-19,2
-14.8,-18.2,75,17,2,24.1,101.89,-16,2
-14.9,-18.3,75,21,6,24.1,101.83,-19,2
-14.9,-18.3,75,21,6,24.1,101.93,-19,2
-15.1,-18.6,75,21,6,24.1,101.93,-19,2
-8,-10.5,82,20,20,24.1,101.89,-15,1
-7.7,-9.7,86,22,24,24.1,101.89,-16,1
-5.2,-7.8,82,21,15,24.1,101.89,-11,1
-5.4,-8,82,21,7,24.1,101.89,-9,1
-5.6,-7.6,86,15,9,24.1,101.86,-10,1
-6.8,-9,84,19,6,24.1,101.86,-10,1
-7,-10,79,19,4,24.1,101.89,-9,1
-8.4,-11.3,80,23,9,24.1,101.96,-13,1
-7.2,-9.9,81,21,6,24.1,101.99,-10,1
-5.7,-7.4,88,26,7,24.1,101.99,-9,1
-5.6,-7.3,88,21,9,24.1,101.96,-10,1
-5.2,-6.8,88,23,6,24.1,101.83,-8,1
-5,-6.6,89,21,7,24.1,101.86,-8,1
-1.8,-2.8,93,15,9,24.1,101.86,-5,1
-1.6,-2.6,93,14,6,24.1,101.86,-4,1
-1.6,-2.6,93,10,6,24.1,101.83,-4,1
-1.6,-2.9,91,12,11,24.1,101.83,-5,1
-1.6,-2.9,91,15,6,24.1,101.76,-4,1
-1.4,-3.2,88,10,4,24.1,101.72,-3,1
-1.8,-3.4,89,12,9,24.1,101.62,-5,1
-1.8,-3.7,87,12,7,24.1,101.55,-4,1
0,-1,93,12,7,24.1,101.55,-2,1
0,-1,93,10,19,24.1,101.35,-5,1
0,-1,93,13,7,24.1,101.32,-2,1
-37,-43.2,53,29,11,24.1,99.64,-48,2
-35.6,-42.1,51,29,19,24.1,99.6,-50,2
-35.8,-42.2,52,29,17,24.1,99.57,-49,2
-35.6,-42.2,51,28,17,24.1,99.54,-49,2
-36.4,-42.7,52,8,17,24.1,99.5,-50,2
-37,-43.1,53,29,13,24.1,99.47,-49,2
-37.4,-43.4,54,27,15,24.1,99.41,-51,2
-36.7,-42.9,53,28,20,24.1,99.31,-52,2
-36.5,-42.8,52,28,22,24.1,99.24,-52,2
-31.9,-38.9,50,28,19,16.1,99.14,-45,1
-31.7,-39,48,29,19,16.1,99.11,-45,1
-31.5,-38.3,51,28,19,24.1,99.01,-45,2
-32,-39.3,48,28,17,24.1,99.24,-45,2
-32.4,-39.6,49,28,20,24.1,99.24,-46,2
-32.6,-39.6,50,27,20,24.1,99.24,-46,2
-33.3,-40.3,49,28,19,24.1,99.21,-47,2
-32.6,-39.6,50,28,17,24.1,99.24,-45,2
-32.6,-39.7,49,28,17,24.1,99.27,-45,2
-32.7,-39.7,50,28,17,24.1,99.27,-45,2
-23,-27.5,67,22,26,24.1,101.42,-36,2
-23.6,-28.3,65,23,30,24.1,101.39,-37,2
-25.2,-29.1,70,23,26,24.1,101.39,-39,2
-25.2,-27.9,78,23,26,24.1,101.39,-39,2
-26.2,-29,77,24,11,24.1,101.45,-35,2
-26,-28.8,77,26,24,24.1,101.42,-39,2
-26.6,-29.4,77,25,30,24.1,101.35,-41,2
-26.7,-29.5,77,23,22,24.1,101.32,-39,2
-26.7,-29.5,77,25,13,24.1,101.32,-37,2
-27,-29.8,77,23,26,24.1,101.28,-41,2
-27,-29.8,77,21,19,24.1,101.32,-39,2
-26.8,-29.6,77,23,30,24.1,101.35,-41,2
-22.2,-25.5,74,28,39,24.1,101.45,-37,2
-21.2,-23.5,82,28,44,24.1,101.59,-36,2
-21.2,-23.5,82,28,43,24.1,101.72,-36,2
-22.2,-25.5,74,28,41,24.1,101.86,-37,2
-22,-25.3,75,27,41,24.1,101.96,-37,2
-22,-25.3,75,29,46,24.1,102.13,-38,2
-21,-25,70,29,32,24.1,102.23,-34,2
-20.5,-24.4,71,28,37,24.1,102.33,-34,2
-20.3,-24.2,71,26,32,24.1,102.4,-33,2
-20,-23.8,72,28,28,24.1,102.47,-32,2
-20.4,-23.5,76,28,37,24.1,102.6,-34,2
-20.3,-24.2,71,25,19,24.1,102.74,-31,2
-21,-25,70,28,22,24.1,102.81,-32,2
-19.1,-22.7,73,27,41,24.1,102.84,-33,2
-18.5,-22,74,28,33,24.1,102.94,-31,2
-17.8,-21.2,75,32,44,24.1,102.98,-32,2
-17.8,-21.2,75,29,39,24.1,103.04,-31,2
-18,-20.7,79,24,11,24.1,103.11,-25,2
-18,-21.4,75,23,20,24.1,103.11,-28,2
-18.2,-20.3,84,23,26,24.1,103.14,-29,2
-17.2,-20.4,76,24,26,24.1,103.21,-28,2
-17,-20.2,76,23,22,24.1,103.28,-27,2
-17,-20.2,76,23,26,24.1,103.35,-28,2
-18.4,-21.2,79,23,26,24.1,103.38,-30,2
-20,-22.2,83,21,26,24.1,103.31,-32,2
-14.8,-18.2,75,21,30,24.1,102.77,-26,1
-15,-19.7,67,21,30,24.1,102.7,-26,1
-14.9,-18.3,75,21,30,24.1,102.7,-26,1
-15,-20.3,64,21,30,24.1,102.67,-26,1
-13.9,-18.2,70,21,24,24.1,102.57,-24,1
-13.3,-19.9,58,21,24,24.1,102.6,-23,1
-12.8,-19.2,59,21,24,24.1,102.54,-22,1
-12.5,-18.7,60,20,30,24.1,102.47,-23,1
-12.1,-17.6,64,22,32,24.1,102.33,-23,1
-4.4,-5.3,93,30,26,24.1,100.78,-12,1
-4.4,-5.3,93,31,26,24.1,100.88,-12,1
-6,-7.4,90,21,11,24.1,101.39,-11,1
-4,-5.7,88,23,20,24.1,101.49,-10,1
-10.6,-14.5,73,29,19,24.1,101.96,-18,2
-10.4,-14.3,73,25,19,24.1,102.03,-18,2
-10.7,-13.7,79,24,7,24.1,102.1,-15,2
-11,-13.6,81,21,11,24.1,102.1,-17,2
-11.4,-14.6,77,22,15,24.1,102.06,-18,2
-13.5,-16.1,81,21,22,24.1,102.1,-23,2
